date,retweets,favorites,text,permalink
01/09/15,2,0,# ServAdv: s/b #4 & #5 trains local 14 St to Brooklyn Bridge due to a train with mechanical problems at 14 St. Allow additional travel time.,https://twitter.com/NYCTSubway/status/553682011853189121
01/09/15,2,1,"# ServAdv: s/b #1, #2 & #3 delayed, s/b #1 express 42 St to to Chambers St due to a train with mechanical problems at 42 St.",https://twitter.com/NYCTSubway/status/553672072967507968
01/09/15,0,0," @ NYCTSubway: # ServAdv: s/b #1 trains are running with delays, due to a train with mechanical problems at 34 St-Penn Station."" @ solomonster""",https://twitter.com/LuisBelmontShow/status/553639105423085569
01/09/15,2,0,"# ServAdv: s/b #1 trains are running with delays, due to a train with mechanical problems at 34 St-Penn Station.",https://twitter.com/NYCTSubway/status/553638182013923328
01/09/15,1,1,"# ServAdv: s/b #2 and #3 trains running delayed & s/b #2 via #5 from 149 St to Nevins St, train with mechanical problems at Chambers St.",https://twitter.com/NYCTSubway/status/553575199694929921
01/09/15,0,1,"# ServAdv: s/b #2 and #3 trains are running with delays, due to a train with mechanical problems at Chambers St.",https://twitter.com/NYCTSubway/status/553573178329808896
01/08/15,2,1,"# ServAdv: s/b #2 via #5 from 149 St to Nevins St & s/b #3 terminate at Chambers St, due to a train with mechanical problems at Nevins St.",https://twitter.com/NYCTSubway/status/553282417226960896
01/08/15,3,0,"# ServAdv:n/b # E via # F from W 4 St-Roosevelt Av, 71 Av bound # M via # F from 47-50 Sts-36 St (QNS), train with mechanical problems at 5 Av.",https://twitter.com/NYCTSubway/status/553281229198733312
01/08/15,2,0,"# ServAdv: s/b #2 & #3 trains are running with delays, due to a train with mechanical problems at Nevins St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/553278925598912512
01/08/15,2,0,"# ServAdv: s/b #2 & #3 trains expect delays & some s/b #2 via #5 from 149 St to Nevins St, train with mechanical problems at Nevins St.",https://twitter.com/NYCTSubway/status/553216326731579392
01/08/15,0,0,"# ServAdv: s/b # B trains are running with delays, due to a train with mechanical problems at Newkirk Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/553214139469135872
01/08/15,0,0,"# ServAdv: n/b # B trains are running with delays, due to a train with mechanical problems at Newkirk Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/553213485698793472
01/08/15,4,0,"# ServAdv: s/b #2 and #3 trains are running with delays, due to a train with mechanical problems at Franklin Av.",https://twitter.com/NYCTSubway/status/553167608191934464
01/08/15,4,2,"# ServAdv: n/b, # N via # D Stillwell Av to 36 St (BKLYN) due to a train with mechanical problems at Stillwell Av.",https://twitter.com/NYCTSubway/status/553133432193437696
01/08/15,3,1,"# ServAdv: n/b, some # N via # D Stillwell Av to 36 St (BKLYN), s/b some # N term at 86 St, train with mechanical problems at Stillwell Av.",https://twitter.com/NYCTSubway/status/553116375905210368
01/08/15,4,1,"# ServAdv: n/b, # N via # D from Stillwell Av to 36 St (BKLYN) due to a train with mechanical problems at Stillwell Av.",https://twitter.com/NYCTSubway/status/553114587986665472
01/08/15,3,2,"# ServAdv: s/b, # D trains are running with delays due to a train with mechanical problems at Tremont Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/553068349673201666
01/07/15,2,0,"# ServAdv: n/b # Q via # N Stillwell Av to DeKalb Av, n/b # B terminate at Prospect Pk due to a train with mechanical problems at Atlantic Av.",https://twitter.com/NYCTSubway/status/552990851702722560
01/07/15,1,0,"# ServAdv: n/b # Q via # N Stillwell Av to DeKalb Av, n/b # B delayed due to a train with mechanical problems at Atlantic Av.",https://twitter.com/NYCTSubway/status/552987786299842561
01/07/15,0,0,# ServAdv: s/b # A trains are running with delays due to a train with mechanical problems at Rockaway Blvd. Allow additional travel time.,https://twitter.com/NYCTSubway/status/552951314893012993
01/07/15,0,1,# ServAdv: s/b #2 & #3 trains express from Atlantic Av to Franklin Av due to a train with mechanical problems at Franklin Av.,https://twitter.com/NYCTSubway/status/552947797415444482
01/07/15,0,0,"# ServAdv: b/d, no # L train service b/t Bway Jct & Rockaway Pkwy, trains with mechanical problems at Atlantic Av. http://mta.info",https://twitter.com/NYCTSubway/status/552942896266375168
01/07/15,1,0,"# ServAdv: b/d, no # L train service b/t Bway Jct and Rockaway Pkwy due to trains with mechanical problems at Atlantic Av.",https://twitter.com/NYCTSubway/status/552940227535589377
01/07/15,0,0,"“ @ NYCTSubway: # ServAdv: Times Sq bnd 7 trains from Queensboro Plz to 74 St, due to a train with mechanical problems at 33 St.”Frozen Wheels?",https://twitter.com/Hot1015Rico/status/552927762554843136
01/07/15,1,1,"# ServAdv: Times Sq bnd #7 trains exp from Queensboro Plz to 74 St, due to a train with mechanical problems at 33 St.",https://twitter.com/NYCTSubway/status/552927286656516096
01/07/15,2,0,"# ServAdv: There is no # L train service b/t Broadway Junction and Rockaway Pkwy, train with mechanical problems at Rockaway Pkwy.",https://twitter.com/NYCTSubway/status/552824513835323392
01/07/15,2,0,"# ServAdv: n/b # F trains running exp from Church Av to Jay St & n/b # G trains running delayed, train with mechanical problems at Bergen St",https://twitter.com/NYCTSubway/status/552804155505774592
01/07/15,2,2,"# ServAdv: n/b # N, # R & # Q trains are running with delays, train with mechanical problems at Lex-59 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/552799287575592960
01/06/15,0,0,"# ServAdv: s/b # E lcl from Roosevelt Av to Queens Plz & s/b # F lcl from Roosevelt Av to 21 St, train with mechanical problems at Elmhurst Av.",https://twitter.com/NYCTSubway/status/552540489745199104
01/06/15,0,2,"# ServAdv: n/b # E via # F W 4 St to Roosevelt Av & Forest Hills bnd # M via # F 47-50 St to Roosevelt Av, train with mechanical problems at 7 Av",https://twitter.com/NYCTSubway/status/552496127497764865
01/06/15,0,1,"# ServAdv: b/d #5 trains are running with delays, due to a train with mechanical problems at Dyre Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/552483769635307520
01/06/15,1,1,"# ServAdv: n/b, # M & # R trains run express from Queens Plz to Roosevelt Av, train with mechanical problems at Steinway St.",https://twitter.com/NYCTSubway/status/552422907612508160
01/06/15,0,1,"# ServAdv: n/b, # M and # R trains are running express from Queens Plaza to 71 Av, due to a train with mechanical problems at Steinway St.",https://twitter.com/NYCTSubway/status/552419529943683073
01/05/15,3,1,"# ServAdv: s/b, # N trains are running local from 36 St (BKLYN) to 59 St, due to a train with mechanical problems at 36 St (BKLYN).",https://twitter.com/NYCTSubway/status/552308289124696064
01/05/15,1,1,"# ServAdv: n/b, #1 trains are running with delays, due to a train with mechanical problems at Dyckman St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/552300739146809344
01/05/15,4,5,"# ServAdv: s/b, # C express 59 St to Canal St, # E express 42 St to Canal St due to a train with mechanical problems at 42 St.",https://twitter.com/NYCTSubway/status/552245521914818561
01/05/15,3,1,# ServAdv: n/b # N trains are running express from Kings Hwy to 59 St (Bklyn) due to a train with mechanical problems at 18 Av.,https://twitter.com/NYCTSubway/status/552239775743483904
01/05/15,2,2,# ServAdv: n/b # N trains express from Kings Hwy to 59 St (Bklyn) due to a train with mechanical problems at 18 Av.,https://twitter.com/NYCTSubway/status/552223205558353921
01/05/15,1,0,"# ServAdv: s/b # D lcl from DeKalb Av-36 St (BKLYN), s/b # N lcl from DeKalb Av-59 St (BKLYN), train with mechanical problems at Grand St.",https://twitter.com/NYCTSubway/status/552188289189679105
01/05/15,3,0,# ServAdv: n/b # Q trains are running with delays due to a train withy mechanical problems at Neck Rd. Allow additional travel time.,https://twitter.com/NYCTSubway/status/552180716961021953
01/05/15,1,0,"# ServAdv: b/d #5 trains are running with delays, due to a train with mechanical problems at Baychester Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/552172510390022144
01/05/15,1,0,"# ServAdv: s/b some #5 trains terminate at E 180 St, due to a train with mechanical problems at Baychester Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/552169349151465472
01/05/15,0,3,"“ @ NYCTSubway: n/b # B local from Kings Highway to Prospect Park, due to a train with mechanical problems at Church Av.” yep on this train",https://twitter.com/gabriellav__/status/552097950839881728
01/05/15,2,0,"# ServAdv: n/b # B local from Kings Highway to Prospect Park, due to a train with mechanical problems at Church Av.",https://twitter.com/NYCTSubway/status/552097300785668097
01/05/15,1,0,"# ServAdv: n/b B local from Kings Highway to Prospect Park, due to a train with mechanical problems at Church Av.",https://twitter.com/NYCTSubway/status/552097024360067072
01/05/15,0,1,"# ServAdv: s/b #6 express Parkchester to Hunts Point Av, train with mechanical problems at Parkchester. Allow additional travel time.",https://twitter.com/NYCTSubway/status/552087692360835072
01/05/15,3,1,"# ServAdv: s/b #6 express Parkchester to Hunts Point Av, due to a train with mechanical problems at Parkchester.",https://twitter.com/NYCTSubway/status/552080969046712320
01/05/15,3,4,"# ServAdv: n/b # A local Canal St to 59 St & # E on the # F W4 to Roosevelt Av, due to a train with mechanical problems at 42 St.",https://twitter.com/NYCTSubway/status/552074981971357696
01/05/15,2,1,"# ServAdv: n/b # F trains local from 21 St to 71 Av, due to a train with mechanical problems at Roosevelt Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/552065889617846272
01/03/15,4,1,"# ServAdv: s/b #5 trains are running express from 14 St to Bowling Green, due to a train with mechanical problems at Bleeker St.",https://twitter.com/NYCTSubway/status/551591522547023872
01/03/15,2,1,"# ServAdv: Carnarsie bound # L trains are running with delays, due to a train with mechanical problems at Lorimer St.",https://twitter.com/NYCTSubway/status/551500241263136768
01/03/15,3,1,"# ServAdv: Manhattan bound # L trains are running with delays, due to a train with mechanical problems at Lorimer St. Allow additional travel",https://twitter.com/NYCTSubway/status/551499604525842433
01/02/15,2,0,"# ServAdv: b/d, #3 trains are running with delays due to a train with mechanical problems at 145 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/551206406557544449
01/02/15,2,1,"# ServAdv: s/b # A trains are running with delays, due to a train with mechanical problems at 190 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/551153427003494400
01/02/15,3,1,"# ServAdv: b/d # A, # C and # E trains are running with delays, due to a train with mechanical problems at 14 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/551080654780502016
01/02/15,2,0,"# ServAdv: n/b A & E trains are running with delays, due to a train with mechanical problems at 14 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/551078775853940736
01/02/15,1,2,"# ServAdv: s/b # F via # A from W 4 St to Jay St, due to a train with mechanical problems at York St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/551074737217351681
01/02/15,2,1,"# ServAdv: some s/b # F via # A from W 4 St to Jay St, due to a train with mechanical problems at York St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/551073702738415616
01/02/15,1,2,"# ServAdv: b/d #2 trains are running with delays & s/b [2] run express from 241 St to Gunhill Rd, due to mechanical problems at 241 St.",https://twitter.com/NYCTSubway/status/551053231967993858
01/02/15,4,3,"# ServAdv: Canarsie-bound L trains are delayed, due to a train with mechanical problems at Bedford Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/551003510754791424
01/02/15,0,0,@ NYCTSubway train with mechanical problems at 49th street in downtown track,https://twitter.com/BittnerAmy/status/550997943487320064
01/01/15,2,0,"# ServAdv: b/d # L trains are running with delays, due to a train with mechanical problems at Bedford Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/550523142322802688
12/31/14,2,0,"# ServAdv: s/b # A and # C trains are running with delays, due to a train with mechanical problems at Jay St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/550386115950428161
12/31/14,8,1,"# ServAdv: some n/b #1 trains terminate at 168 St, due to a train with mechanical problems at Dyckman St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/550345478102347778
12/31/14,1,1,"# ServAdv: n/b #1 trains are running with delays, due to a train with mechanical problems at Dyckman St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/550343209650753536
